ID,Start time,Completion time,Email,Name,Please enter your Mechanical Turk ID,What is your Age?,What is your gender?,Are you a Fluent English Reader?,Are you a native English speaker?,Have you ever been diagnosed with a reading or learning disability?,"Do you have difficulty seeing text at close distances (1-3ft)?  E.g., do words appear blurry or unfocused?",How often do you read in English for leisure or personal interest?,How often do you read in English for any reason?,"If you had to read a 20 page book chapter, would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to both a comfortable chair ...","If you had to read a 1 page article of only text (no pictures), would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to both...","If you had to read a 1 page article of text with many large images, would you find it easier to read it in a digital or paper format? Assume you're at home without distractions and have access to ...",I am familiar with reading tables.,"Fill in the blank with the statement you agree with most:  
The default font size for text (e.g., in web pages, apps) on my phone is _______.",Reading on my Phone is hard
507,2022-04-30T10:28:44,2022-04-30T10:29:52,anonymous,,1651329021720,33,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,3
508,2022-04-30T10:27:47,2022-04-30T10:30:09,anonymous,,1651329040058,53,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,2-3 times a week,Both the same,Both the same,Both the same,5,Mostly the right size,4
509,2022-04-30T10:25:20,2022-04-30T10:30:34,anonymous,,1651330558312,31,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
510,2022-04-30T10:35:23,2022-04-30T10:36:25,anonymous,, 1651329456255,32,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
511,2022-04-30T10:34:40,2022-04-30T10:36:35,anonymous,,1651329438168,45,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
512,2022-04-30T10:34:48,2022-04-30T10:36:47,anonymous,,1651329817633,45,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,4
513,2022-04-30T10:36:43,2022-04-30T10:37:22,anonymous,,1651328101289 ,64,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,3,Mostly the right size,3
514,2022-04-30T10:36:20,2022-04-30T10:38:31,anonymous,,1651329546961,32,Woman,True,False,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Both the same,Both the same,4,Mostly the right size,5
515,2022-04-30T10:14:53,2022-04-30T10:40:16,anonymous,,1651329672783,62,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,3,Mostly too small,4
517,2022-04-30T10:41:40,2022-04-30T10:44:18,anonymous,,1651327415050,37,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,5
518,2022-04-30T10:51:12,2022-04-30T10:52:00,anonymous,,1651330560580,24,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Paper,Paper,5,Mostly the right size,5
519,2022-04-30T10:50:28,2022-04-30T10:52:08,anonymous,,1651331510356,25,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,4
520,2022-04-30T10:52:45,2022-04-30T10:54:52,anonymous,,1651330671493,38,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly too small,5
521,2022-04-30T10:57:11,2022-04-30T10:59:30,anonymous,,1651330816786,58,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,3,Mostly the right size,5
522,2022-04-30T11:01:23,2022-04-30T11:04:13,anonymous,,1651331091513,40,Man,True,True,,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,5,Mostly the right size,4
523,2022-04-30T11:18:19,2022-04-30T11:19:15,anonymous,,1651332150708,24,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Paper,Paper,5,Mostly the right size,5
524,2022-04-30T11:32:20,2022-04-30T11:33:47,anonymous,,1651332847800,40,Man,True,True,No;,"No, because I typically use vision correction for reading",1 time a week,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,3
526,2022-04-30T12:14:41,2022-04-30T12:16:22,anonymous,,72669,53,Woman,True,True,,"Yes, even though I use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Both the same,5,Mostly too big,5
527,2022-04-30T12:42:12,2022-04-30T12:47:52,anonymous,,1651338611648,32,Woman,True,True,ADHD (any type);,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Paper,4,Mostly the right size,4
528,2022-04-30T13:01:29,2022-04-30T13:03:03,anonymous,,1651338370689,27,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,4,Mostly the right size,2
532,2022-04-30T13:03:59,2022-04-30T13:08:14,anonymous,,1651338515186,35,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Both the same,Digital,3,Mostly the right size,3
533,2022-04-30T13:07:07,2022-04-30T13:08:24,anonymous,,1651345819444,54,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
534,2022-04-30T13:08:26,2022-04-30T13:09:18,anonymous,,1651338624173,38,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,5
535,2022-04-30T13:08:38,2022-04-30T13:10:12,anonymous,,1651331510356,60,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,3
536,2022-04-30T13:08:04,2022-04-30T13:10:37,anonymous,,1651338894593,38,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,5,Mostly the right size,4
538,2022-04-30T13:08:04,2022-04-30T13:11:31,anonymous,,1651338772962,40,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,1
539,2022-04-30T13:10:37,2022-04-30T13:12:30,anonymous,,1651338772454,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,5,Mostly the right size,5
540,2022-04-30T13:11:04,2022-04-30T13:14:26,anonymous,,1649787705415,72,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,5,Mostly the right size,3
541,2022-04-30T13:16:36,2022-04-30T13:18:23,anonymous,,1651339200496,55,Man,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,4
542,2022-04-30T13:31:19,2022-04-30T13:35:41,anonymous,,1651340187870,28,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
543,2022-04-30T13:40:10,2022-04-30T13:41:55,anonymous,,1651340530197,45,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,5
545,2022-04-30T13:38:13,2022-04-30T13:48:32,anonymous,,1651340934677,45,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
547,2022-04-30T13:46:20,2022-04-30T13:49:45,anonymous,,1651341027769,53,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,4,Mostly the right size,4
548,2022-04-30T14:04:39,2022-04-30T14:06:34,anonymous,,1651338611648,32,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,4
549,2022-04-30T14:14:47,2022-04-30T14:15:51,anonymous,,1651342586849 ,31,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Both the same,Digital,4,Mostly the right size,5
550,2022-04-30T14:22:30,2022-04-30T14:24:08,anonymous,,1651343123324,54,Woman,True,True,No;,"No, because I typically use vision correction for reading",1 time a week,2-3 times a week,Paper,Paper,Both the same,4,Mostly the right size,5
552,2022-04-30T14:32:32,2022-04-30T14:36:36,anonymous,,1651343890452,77,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Both the same,4,Mostly the right size,4
553,2022-04-30T14:52:07,2022-04-30T14:54:50,anonymous,,1651344958403,40,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
554,2022-04-30T14:59:13,2022-04-30T15:01:45,anonymous,,161651345354603,26,Woman,True,False,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,2,Mostly the right size,5
555,2022-04-30T15:25:40,2022-04-30T15:26:44,anonymous,,1651346868278,34,Woman,True,True,Dyscalculia;,"No, because I typically use vision correction for reading",1-2 times a month,2-3 times a week,Digital,Paper,Digital,5,Mostly the right size,4
557,2022-04-30T15:33:56,2022-04-30T15:35:29,anonymous,,1651347394835,33,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,2
558,2022-04-30T16:31:35,2022-04-30T16:34:34,anonymous,,1651351013058,64,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Paper,Digital,4,Mostly the right size,4
559,2022-04-30T15:59:47,2022-04-30T16:34:36,anonymous,,1651351373733,40,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,2-3 times a week,Digital,Digital,Paper,5,Mostly the right size,5
560,2022-04-30T16:32:46,2022-04-30T16:34:39,anonymous,,1651351116270,43,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Paper,Digital,4,Mostly the right size,4
561,2022-04-30T15:58:40,2022-04-30T16:36:46,anonymous,,1651351093740,34,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,4,Mostly the right size,3
562,2022-04-30T16:57:54,2022-04-30T16:59:21,anonymous,,1651352446661,36,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Digital,4,Mostly the right size,5
563,2022-04-30T17:26:04,2022-04-30T17:28:47,anonymous,,1651354195154,31,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,5
564,2022-04-30T18:49:40,2022-04-30T18:50:57,anonymous,,1651359108659,28,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,4
565,2022-05-01T15:22:38,2022-05-01T15:23:32,anonymous,,1651433036783,29,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,4
566,2022-05-01T15:23:08,2022-05-01T15:24:33,anonymous,,1651433102568,42,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
568,2022-05-01T15:23:45,2022-05-01T15:24:57,anonymous,,1651433135602,38,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,4,Mostly the right size,3
569,2022-05-01T15:22:49,2022-05-01T15:25:04,anonymous,,1651433156301,53,Man,True,True,,"Yes, even though I use vision correction for reading",Daily or almost daily,1 time a week,Digital,Paper,Both the same,5,Mostly the right size,4
570,2022-05-01T15:24:13,2022-05-01T15:25:17,anonymous,,1651433161456,37,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
571,2022-05-01T15:23:59,2022-05-01T15:25:46,anonymous,,1651433210003,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
572,2022-05-01T15:24:04,2022-05-01T15:25:48,anonymous,,1651433184201,48,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,2,Mostly the right size,5
573,2022-05-01T15:23:25,2022-05-01T15:26:05,anonymous,,1651433367979,28,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,4,Mostly the right size,4
574,2022-05-01T15:25:15,2022-05-01T15:26:22,anonymous,,1651433210541,29,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
575,2022-05-01T15:25:00,2022-05-01T15:27:00,anonymous,,1651433318168,45,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Paper,4,Mostly the right size,4
577,2022-05-01T15:27:15,2022-05-01T15:28:44,anonymous,,1651433395335,66,Woman,True,True,No;,"No, because I typically use vision correction for reading",1 time a week,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,2
579,2022-05-01T15:27:36,2022-05-01T15:29:02,anonymous,,1651433454082,31,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
580,2022-05-01T15:29:16,2022-05-01T15:30:10,anonymous,,1651433424226,33,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
582,2022-05-01T15:29:09,2022-05-01T15:31:06,anonymous,,1651433552175,39,Man,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
583,2022-05-01T15:29:45,2022-05-01T15:31:30,anonymous,,1651433613858,67,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,5,Mostly the right size,2
584,2022-05-01T15:30:22,2022-05-01T15:32:04,anonymous,,1651433560446 ,71,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Paper,1,Mostly the right size,5
585,2022-05-01T15:29:37,2022-05-01T15:32:07,anonymous,,1651433553812,34,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,1,Mostly the right size,3
586,2022-05-01T15:29:19,2022-05-01T15:32:07,anonymous,,1651433555822,22,Woman,True,True,"Suspected, but not diagnosed;","No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Digital,5,Mostly the right size,5
587,2022-05-01T15:30:47,2022-05-01T15:32:18,anonymous,,1651433573048,46,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
588,2022-05-01T15:31:08,2022-05-01T15:32:30,anonymous,,1651433589812,25,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,5
589,2022-05-01T15:31:52,2022-05-01T15:32:34,anonymous,,1651433590532,25,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,5
590,2022-05-01T15:31:50,2022-05-01T15:32:57,anonymous,,1651433624757,48,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
591,2022-05-01T15:32:03,2022-05-01T15:33:37,anonymous,,1651433646908,29,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Paper,4,Mostly the right size,4
592,2022-05-01T15:31:24,2022-05-01T15:33:53,anonymous,,1651433654608,44,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
593,2022-05-01T15:33:03,2022-05-01T15:33:57,anonymous,,1651433646170,39,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,5,Mostly the right size,5
594,2022-05-01T15:30:29,2022-05-01T15:34:15,anonymous,,1651433679586,65,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,1
595,2022-05-01T15:33:23,2022-05-01T15:34:20,anonymous,,1651433681264,36,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
596,2022-05-01T15:32:58,2022-05-01T15:34:29,anonymous,,1651433838415,33,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,1
597,2022-05-01T15:33:54,2022-05-01T15:34:42,anonymous,,1651433875749 ,41,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
598,2022-05-01T15:32:55,2022-05-01T15:35:00,anonymous,,1651433775828,24,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Paper,4,Mostly the right size,3
599,2022-05-01T15:34:31,2022-05-01T15:35:46,anonymous,,1651433851458,28,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly the right size,5
600,2022-05-01T15:34:53,2022-05-01T15:35:52,anonymous,,1651433801632,36,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
602,2022-05-01T15:35:28,2022-05-01T15:37:03,anonymous,,1651434096741,54,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Paper,Digital,5,Mostly the right size,4
603,2022-05-01T15:36:17,2022-05-01T15:37:41,anonymous,,1651433926840,28,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,5
604,2022-05-01T15:36:44,2022-05-01T15:37:55,anonymous,,1651433899978,33,Man,True,True,No;,"Yes, even though I use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,3,Mostly the right size,5
605,2022-05-01T15:37:49,2022-05-01T15:39:23,anonymous,,1651434648055,33,Woman,True,True,ADHD (any type);,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,5,Mostly the right size,5
606,2022-05-01T15:34:28,2022-05-01T15:39:44,anonymous,,1651434397803,55,Woman,True,True,ADHD (any type);,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Digital,Paper,4,Mostly too small,2
607,2022-05-01T15:37:15,2022-05-01T15:39:49,anonymous,,1651434074155,57,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,4
608,2022-05-01T15:39:50,2022-05-01T15:41:42,anonymous,,1651434151199,32,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,5
609,2022-05-01T15:41:03,2022-05-01T15:42:23,anonymous,,1651434173048,37,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,3,Mostly the right size,5
610,2022-05-01T15:41:19,2022-05-01T15:43:27,anonymous,,1651434240551,29,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
611,2022-05-01T15:43:00,2022-05-01T15:45:24,anonymous,,AK2YUQUFZN1L6,61,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,5,Mostly the right size,5
612,2022-05-01T15:45:10,2022-05-01T15:45:43,anonymous,,1651434390301,36,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,1
613,2022-05-01T15:45:11,2022-05-01T15:46:41,anonymous,,1651434432122 ,39,Woman,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Both the same,Both the same,3,Mostly the right size,4
614,2022-05-01T15:45:21,2022-05-01T15:46:43,anonymous,,1651434452345,34,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,4,Mostly the right size,5
615,2022-05-01T15:44:27,2022-05-01T15:46:47,anonymous,,1651434442794,23,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Digital,Digital,3,Mostly the right size,4
616,2022-05-01T15:43:43,2022-05-01T15:46:58,anonymous,,1651434456534,34,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
617,2022-05-01T15:46:07,2022-05-01T15:47:43,anonymous,,1651434565216,37,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,3,Mostly too small,2
618,2022-05-01T15:47:13,2022-05-01T15:48:56,anonymous,,1651434555001,27,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Both the same,Both the same,3,Mostly the right size,4
619,2022-05-01T15:46:18,2022-05-01T15:49:00,anonymous,,1651434568584,50,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,5,Mostly the right size,5
620,2022-05-01T15:47:44,2022-05-01T15:49:08,anonymous,,1651434823758,31,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,4,Mostly the right size,5
621,2022-05-01T15:49:01,2022-05-01T15:50:00,anonymous,,1651434626045,24,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Digital,4,Mostly the right size,5
622,2022-05-01T15:48:45,2022-05-01T15:50:39,anonymous,,1651434692298,36,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Both the same,5,Mostly the right size,4
623,2022-05-01T15:47:02,2022-05-01T15:50:56,anonymous,,1651434397803,55,Woman,True,True,ADHD (any type);,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Digital,Paper,4,Mostly too small,2
624,2022-05-01T15:49:45,2022-05-01T15:51:14,anonymous,,1651434715744,39,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Both the same,Digital,5,Mostly the right size,5
625,2022-05-01T15:51:12,2022-05-01T15:52:05,anonymous,,1651434749564,24,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,5,Mostly the right size,5
630,2022-05-01T15:54:09,2022-05-01T15:55:02,anonymous,,1651434946079,24,Woman,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,4
632,2022-05-01T15:53:50,2022-05-01T15:56:30,anonymous,,1651435034339,35,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
633,2022-05-01T15:55:07,2022-05-01T15:56:33,anonymous,,1651435028053,41,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Digital,5,Mostly the right size,5
635,2022-05-01T15:57:09,2022-05-01T15:59:29,anonymous,,1651438945856,35,Man,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Digital,Both the same,Both the same,4,Mostly the right size,5
636,2022-05-01T15:58:15,2022-05-01T15:59:52,anonymous,,1651435357988,45,Man,True,True,No;,"No, and I don't need vision correction for reading",2-3 times a week,Daily or almost daily,Both the same,Both the same,Both the same,2,Mostly the right size,2
637,2022-05-01T15:59:11,2022-05-01T16:00:02,anonymous,,1651435688004,31,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Digital,4,Mostly the right size,3
638,2022-05-01T15:59:56,2022-05-01T16:00:53,anonymous,,1651435270304,32,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Paper,Paper,Paper,5,Mostly the right size,4
639,2022-05-01T16:01:00,2022-05-01T16:02:36,anonymous,,1651435380064 ,27,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,5,Mostly the right size,4
640,2022-05-01T16:03:19,2022-05-01T16:04:18,anonymous,,1651435505301,43,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,3
641,2022-05-01T16:04:20,2022-05-01T16:05:29,anonymous,,1651435566426,26,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
642,2022-05-01T16:06:48,2022-05-01T16:07:33,anonymous,,1651435717773,31,Man,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,3
643,2022-05-01T16:03:42,2022-05-01T16:07:58,anonymous,,1651435708438,57,Woman,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,4,Mostly the right size,4
644,2022-05-01T16:04:46,2022-05-01T16:09:23,anonymous,,1651435850208,37,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Both the same,5,Mostly the right size,5
645,2022-05-01T16:09:29,2022-05-01T16:11:14,anonymous,,1651435915969 ,41,Woman,True,True,No;,"No, because I typically use vision correction for reading",Daily or almost daily,Daily or almost daily,Both the same,Both the same,Paper,5,Mostly the right size,4
646,2022-05-01T16:10:09,2022-05-01T16:12:30,anonymous,,1651435975435,32,Man,True,True,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Digital,3,Mostly the right size,5
647,2022-05-01T16:12:12,2022-05-01T16:13:12,anonymous,,1651436112176,27,Man,True,True,No;,"No, because I typically use vision correction for reading",2-3 times a week,Daily or almost daily,Paper,Digital,Digital,5,Mostly too small,4
648,2022-05-01T16:10:21,2022-05-01T16:13:15,anonymous,,1651436030189,44,Woman,True,False,No;,"No, and I don't need vision correction for reading",Daily or almost daily,Daily or almost daily,Digital,Digital,Paper,3,Mostly the right size,4
